ID,biography,birthDate,contactDetails,culturalHeritage,deathDate,ethnicity,familyName,gender,individualName,occupation,sourceRecordLink,title,warning,workCount
Q60215318,,1989-11-18,,,,,Sola,woman,Vera,"poet, voice actor,",http://www.wikidata.org/entity/Q60215318,,,
Q60835462,,1953-01-12,,,,,Laplante,woman,Marie-Line,"poet, playwright, artist, director, philosopher,",http://www.wikidata.org/entity/Q60835462,,,
Q69523793,,1943-01-01,,,,,Micros,woman,Marianne,"writer, poet,",http://www.wikidata.org/entity/Q69523793,,,
Q71331436,,1929-01-01,,,2017-12-30,,Laberge,woman,Marie,"poet, playwright, painter, novelist,",http://www.wikidata.org/entity/Q71331436,,,
Q87301804,,1907-04-16,,,,,Guy,woman,Marie-Anne,"writer, poet,",http://www.wikidata.org/entity/Q87301804,,,
Q87351252,,1977-01-01,,,,,Morency,woman,Catherine,"writer, poet, editor, essayist,",http://www.wikidata.org/entity/Q87351252,,,
Q96960140,,1958-12-05,,,,,Riverin,woman,Agnes,"poet, visual artist,",http://www.wikidata.org/entity/Q96960140,,,
Q89057775,,1956-01-28,,,,,Lachaine,woman,France,"teacher, poet, artist, novelist,",http://www.wikidata.org/entity/Q89057775,,,
Q105197972,,1966-01-01,,,,,Landreville,woman,lea,"poet, lecturer, journalist, chronicler, performance artist,",http://www.wikidata.org/entity/Q105197972,,,
Q105695327,,1951-01-01,,,,Italian Canadians,Patriarca,woman,Gianna,"writer, poet, primary school teacher,",http://www.wikidata.org/entity/Q105695327,,,
Q105696901,,1948-01-01,,,,Italian Canadians,Colalillo,woman,Isabella,"writer, poet, translator, educator, editor, storyteller,",http://www.wikidata.org/entity/Q105696901,,,
Q105715648,,1951-01-01,,,,Italian Canadians,Di Giuseppe Bertoni,woman,Bruna,"writer, poet, translator, editor,",http://www.wikidata.org/entity/Q105715648,,,
Q108146547,,1901-01-14,,,1951-04-03,,Angus,woman,Marion Isabel,"writer, poet, journalist,",http://www.wikidata.org/entity/Q108146547,,,
Q108648160,,1971-01-01,,,,,Dumais,woman,Isabelle,"writer, poet, artist,",http://www.wikidata.org/entity/Q108648160,,,
Q108648169,,1948-04-02,,,,,Fortin,woman,Catherine,"writer, poet, biologist,",http://www.wikidata.org/entity/Q108648169,,,
Q108648540,,1955-01-01,,,,,Cliche,woman,Mireille,"writer, poet,",http://www.wikidata.org/entity/Q108648540,,,
Q108680545,,1956-01-01,,,,,Nicolas,woman,Sylvie,"writer, poet, translator, children's writer, novelist, short story writer,",http://www.wikidata.org/entity/Q108680545,,,
Q108828796,,1957-01-01,,,,,Joly,woman,Suzanne,"writer, poet,",http://www.wikidata.org/entity/Q108828796,,,
Q108828955,,1960-01-01,,,,,Marois,woman,Louise,"writer, poet, graphic designer,",http://www.wikidata.org/entity/Q108828955,,,
Q108828992,,1964-04-04,,,,,Richard,woman,Christine,"writer, poet,",http://www.wikidata.org/entity/Q108828992,,,
Q108828996,,1954-04-06,,,,,Roger,woman,Danielle,"writer, poet, short story writer,",http://www.wikidata.org/entity/Q108828996,,,
Q238041,Canada's Walk of Fame 1968 Winter Olympics,1943-05-11,,,,,Greene,female,Nancy,alpine skier,http://www.wikidata.org/entity/Q238041,,,
Q450945,Canada's Sports Hall of Fame 1956 Winter Olympics,1939-01-11,,,,,Heggtveit,female,Anne,alpine skier,http://www.wikidata.org/entity/Q450945,,,
Q437402,Canada's Sports Hall of Fame 1972 Winter Olympics,1957-05-04,,,,,Kreiner,female,Kathy,alpine skier,http://www.wikidata.org/entity/Q437402,,,
Q431728,Canada's Sports Hall of Fame 1988 Winter Olympics,1966-09-21,,,,,Lee-Gartner,female,Kerrin,alpine skier,http://www.wikidata.org/entity/Q431728,,,
Q462633,Canada's Sports Hall of Fame 1988 Winter Olympics,1966-10-10,,,,,Percy,female,Karen,alpine skier,http://www.wikidata.org/entity/Q462633,,,
Q16598413,,1996-02-14,,,,,Remme,female,Roni,alpine skier,http://www.wikidata.org/entity/Q16598413,,,
Q462203,Canada's Sports Hall of Fame 1952 Winter Olympics,1935-01-14,,,,,Wheeler,female,Lucile,alpine skier,http://www.wikidata.org/entity/Q462203,,,
Q235688,Canada's Sports Hall of Fame 1928 Summer Olympics,1908-04-28,,,1987-09-26,,Catherwood,female,Ethel,athletics competitor,http://www.wikidata.org/entity/Q235688,,,
Q442328,British Columbia Sports Hall of Fame 1988 Summer Olympics,1963-09-06,,,,,Chalmers,female,Angela,athletics competitor,http://www.wikidata.org/entity/Q442328,,,
Q457928,1932 Summer Olympics,1912-09-17,,,2009-05-30,,Dawes,female,Eva,athletics competitor,http://www.wikidata.org/entity/Q457928,,,
Q456755,1984 Summer Olympics,1967-04-15,,,,,Gareau,female,France,sprinter,http://www.wikidata.org/entity/Q456755,,,
Q239169,2000 Summer Olympics,1982-08-26,,,,,Lopes-Schliep,female,Priscilla,athletics competitor,http://www.wikidata.org/entity/Q239169,,,
Q110649,1948 Summer Olympics,1927-01-01,,,1993-11-15,,Myers,female,Viola,sprinter,http://www.wikidata.org/entity/Q110649,,,
Q462995,Bobbie Rosenfeld Award 1932 Summer Olympics,1916-02-22,,,1977-02-02,,Taylor,female,Betty,athletics competitor,http://www.wikidata.org/entity/Q462995,,,
Q4965758,2012 Summer Olympics,1988-12-18,,,,,Theisen-Eaton,female,Brianne,athletics competitor,http://www.wikidata.org/entity/Q4965758,,,
Q3381835,2012 Summer Olympics,1987-11-16,,,,,George,female,Phylicia,athletics competitor,http://www.wikidata.org/entity/Q3381835,,,
Q2409410,2010 Winter Olympics,1980-03-15,,,,,Brown,female,Shelley-Ann,bobsledder,http://www.wikidata.org/entity/Q2409410,,,
Q289780,Order of Prince Edward Island 2010 Winter Olympics,1978-07-23,,,,,Moyse,female,Heather,sprinter,http://www.wikidata.org/entity/Q289780,,,
Q435794,2006 Winter Olympics,1979-10-31,,,,,Upperton,female,Helen,athletics competitor,http://www.wikidata.org/entity/Q435794,,,
Q260486,Canada's Sports Hall of Fame 2006 Winter Olympics,1983-11-19,,,,,Crawford,female,Chandra,cross-country skier,http://www.wikidata.org/entity/Q260486,,,
Q267908,1998 Winter Olympics,1976-04-10,,,,,Renner,female,Sara,cross-country skier,http://www.wikidata.org/entity/Q267908,,,
Q2855303,Canada's Sports Hall of Fame 1976 Summer Olympics,1955-05-19,,,,,Holloway,female,Sue,canoeist,http://www.wikidata.org/entity/Q2855303,,,
Q256157,Canada's Sports Hall of Fame 1998 Winter Olympics,1974-08-01,,,,,Scott,female,Beckie,cross-country skier,http://www.wikidata.org/entity/Q256157,,,
Q2855296,1984 Summer Olympics,1958-01-29,,,,,Barre,female,Alexandra,canoeist,http://www.wikidata.org/entity/Q2855296,,,
Q1093204,Canada's Sports Hall of Fame 1988 Summer Olympics,1969-03-20,,,,,Brunet,female,Caroline,canoeist,http://www.wikidata.org/entity/Q1093204,,,
Q5719820,1984 Summer Olympics,1958-12-12,,,,,Guay,female,Lucie,canoeist,http://www.wikidata.org/entity/Q5719820,,,
Q4859200,1984 Summer Olympics,1959-08-17,,,,,Olmsted,female,Barb,canoeist,http://www.wikidata.org/entity/Q4859200,,,
Q3218957,2020 Summer Olympics,1992-05-27,,,,,Vincent-Lapointe,female,Laurence,canoeist,http://www.wikidata.org/entity/Q3218957,,,
Q15901097,2018 Commonwealth Games,1993-06-01,,,,,Beveridge,female,Allison,sport cyclist,http://www.wikidata.org/entity/Q15901097,,,
Q1807714,2014 Commonwealth Games,1986-11-27,,,,,Brown,female,Laura,sport cyclist,http://www.wikidata.org/entity/Q1807714,,,
Q438716,2012 Summer Olympics,1989-12-03,,,,,Carleton,female,Gillian,sport cyclist,http://www.wikidata.org/entity/Q438716,,,
Q67203542,2020 Summer Olympics,1998-05-28,,,,,Genest,female,Lauriane,sport cyclist,http://www.wikidata.org/entity/Q67203542,,,
Q438689,2012 Summer Olympics,1992-07-08,,,,,Duehring,female,Jasmin,sport cyclist,http://www.wikidata.org/entity/Q438689,,,
Q19364849,2007 World Junior Speed Skating Championship,1988-04-07,,,,,Lay,female,Kirsti,sport cyclist,http://www.wikidata.org/entity/Q19364849,,,
Q66417339,2020 Summer Olympics,1993-11-26,,,,,Mitchell,female,Kelsey,sport cyclist,http://www.wikidata.org/entity/Q66417339,,,
Q460158,2004 Summer Olympics,1966-05-21,,,,,Muenzer,female,Lori-Ann,sport cyclist,http://www.wikidata.org/entity/Q460158,,,
Q433613,2006 Winter Olympics,1962-08-27,,,,,Bakker,female,Glenys,curler,http://www.wikidata.org/entity/Q433613,,,
Q289803,2010 Winter Olympics,1966-06-30,,,,,Bernard,female,Cheryl,curler,http://www.wikidata.org/entity/Q289803,,,
Q434064,1998 Winter Olympics,1960-07-19,,,,,Betker,female,Jan,curler,http://www.wikidata.org/entity/Q434064,,,
Q56153032,,1947-10-03,,,,,Ford,female,Atina,curler,http://www.wikidata.org/entity/Q56153032,,,
Q444449,1998 Winter Olympics,1965-09-08,,,,,Gudereit,female,Marcia,curler,http://www.wikidata.org/entity/Q444449,,,
Q433687,2006 Winter Olympics,1961-07-20,,,,,Jenkins,female,Sandra,curler,http://www.wikidata.org/entity/Q433687,,,
Q470211,2014 Winter Olympics,1974-07-07,,,,,Jones,female,Jennifer,curler,http://www.wikidata.org/entity/Q470211,,,
Q433747,2006 Winter Olympics,1978-02-06,,,,,Keshen,female,Christine,curler,http://www.wikidata.org/entity/Q433747,,,
Q456716,2006 Winter Olympics,1968-10-07,,,,,Kleibrink,female,Shannon,curler,http://www.wikidata.org/entity/Q456716,,,
Q456445,2002 Winter Olympics,1966-01-11,,,,,Law,female,Kelley,curler,http://www.wikidata.org/entity/Q456445,,,
Q203991,2014 Winter Olympics,1988-12-16,,,,,Lawes,female,Kaitlyn,curler,http://www.wikidata.org/entity/Q203991,,,
Q433607,1998 Winter Olympics,1965-06-08,,,,,McCusker,female,Joan,curler,http://www.wikidata.org/entity/Q433607,,,
Q275692,2014 Winter Olympics,1980-07-03,,,,,McEwen,female,Dawn,curler,http://www.wikidata.org/entity/Q275692,,,
Q457122,2010 Winter Olympics,1979-04-22,,,,,Moore,female,Kristie,curler,http://www.wikidata.org/entity/Q457122,,,
Q456434,2006 Winter Olympics,1977-09-29,,,,,Nixon,female,Amy,curler,http://www.wikidata.org/entity/Q456434,,,
Q456679,2002 Winter Olympics,1956-09-29,,,,,Noble,female,Cheryl,curler,http://www.wikidata.org/entity/Q456679,,,
Q441802,2010 Winter Olympics,1977-05-03,,,,,O'Connor,female,Susan,curler,http://www.wikidata.org/entity/Q441802,,,
Q529769,2014 Winter Olympics,1975-06-02,,,,,Officer,female,Jill,curler,http://www.wikidata.org/entity/Q529769,,,
Q444980,1998 Winter Olympics,1963-06-11,,,,,Schmirler,female,Sandra,curler,http://www.wikidata.org/entity/Q444980,,,
Q433886,2002 Winter Olympics,1965-11-30,,,,,Wheatcroft,female,Georgina,curler,http://www.wikidata.org/entity/Q433886,,,
Q455778,2008 Summer Olympics,1991-08-23,,,,,Abel,female,Jennifer,competitive diver,http://www.wikidata.org/entity/Q455778,,,
Q455764,2008 Summer Olympics,1989-03-02,,,,,Benfeito,female,Meaghan,competitive diver,http://www.wikidata.org/entity/Q455764,,,
Q456620,Canada's Sports Hall of Fame 1984 Summer Olympics,1964-01-31,,,,,Bernier,female,Sylvie,competitive diver,http://www.wikidata.org/entity/Q456620,,,
Q33104336,2018 Commonwealth Games,1995-06-12,,,,,Citrini-Beaulieu,female,Melissa,competitive diver,http://www.wikidata.org/entity/Q33104336,,,
Q455792,2008 Summer Olympics,1987-07-03,,,,,Filion,female,Roseline,competitive diver,http://www.wikidata.org/entity/Q455792,,,
Q462586,2004 Summer Olympics,1982-05-02,,,,,Hartley,female,Blythe,competitive diver,http://www.wikidata.org/entity/Q462586,,,
Q16015562,Canada's Sports Hall of Fame 1956 Summer Olympics,1933-11-22,,,2002-06-20,,MacDonald,female,Irene,competitive diver,http://www.wikidata.org/entity/Q16015562,,,
Q512516,1996 Summer Olympics,1973-12-22,,,,,Pelletier,female,Annie,competitive diver,http://www.wikidata.org/entity/Q512516,,,
Q5200130,1972 Summer Olympics,1952-01-01,,,,,Neale,female,Cynthia,dressage rider,http://www.wikidata.org/entity/Q5200130,,,
Q4805537,1988 Summer Olympics,1963-10-10,,,,,Nicoll-Holzer,female,Ashley,dressage rider,http://www.wikidata.org/entity/Q4805537,,,
Q1379351,1984 Summer Olympics,1937-06-29,,,2021-02-15,,Neckermann,female,Eva-Maria,dressage rider,http://www.wikidata.org/entity/Q1379351,,,
Q5562926,1988 Summer Olympics,1957-11-11,,,,,Smith,female,Gina,dressage rider,http://www.wikidata.org/entity/Q5562926,,,
Q20171143,2019 FIFA Women's World Cup,1994-08-20,,,,,Beckie,female,Janine,association football player,http://www.wikidata.org/entity/Q20171143,,,
Q16841722,Honda Sports Award for Soccer 2019 FIFA Women's World Cup,1995-11-05,,,,,Buchanan,female,Kadeisha,association football player,http://www.wikidata.org/entity/Q16841722,,,
Q22957440,2019 FIFA Women's World Cup,1998-10-12,,,,,Carle,female,Gabrielle,association football player,http://www.wikidata.org/entity/Q22957440,,,
Q18763937,2019 FIFA Women's World Cup,1989-01-25,,,,,Chapman,female,Allysha,association football player,http://www.wikidata.org/entity/Q18763937,,,
Q455771,2007 FIFA Women's World Cup,1983-04-02,,,,,Chapman,female,Candace,association football player,http://www.wikidata.org/entity/Q455771,,,
Q19817368,2019 FIFA Women's World Cup,1993-05-11,,,,,D'Angelo,female,Sabrina,association football player,http://www.wikidata.org/entity/Q19817368,,,
Q647756,2008 Summer Olympics,1990-09-24,,,,,Filigno,female,Jonelle,association football player,http://www.wikidata.org/entity/Q647756,,,
Q16841707,2019 FIFA Women's World Cup,1998-03-11,,,,,Fleming,female,Jessie,association football player,http://www.wikidata.org/entity/Q16841707,,,
Q459100,2008 Summer Olympics,1985-10-31,,,,,Gayle,female,Robyn,association football player,http://www.wikidata.org/entity/Q459100,,,
Q74653712,football at the 2020 Summer Olympics women's tournament,1996-03-11,,,,,Gilles,female,Vanessa,association football player,http://www.wikidata.org/entity/Q74653712,,,
Q56651138,2019 FIFA Women's World Cup,2000-08-29,,,,,Grosso,female,Julia,association football player,http://www.wikidata.org/entity/Q56651138,,,
Q30237691,2019 FIFA Women's World Cup,2001-05-08,,,,,Huitema,female,Jordyn,association football player,http://www.wikidata.org/entity/Q30237691,,,
Q438113,2012 Summer Olympics,1988-10-06,,,,,Kyle,female,Kaylyn,association football player,http://www.wikidata.org/entity/Q438113,,,
Q15727786,2019 FIFA Women's World Cup,1995-06-11,,,,,Lawrence,female,Ashley,association football player,http://www.wikidata.org/entity/Q15727786,,,
Q439958,2008 Summer Olympics,1980-03-30,,,,,LeBlanc,female,Karina,association football player,http://www.wikidata.org/entity/Q439958,,,
Q3275756,2019 FIFA Women's World Cup,1992-10-02,,,,,Leon,female,Adriana,association football player,http://www.wikidata.org/entity/Q3275756,,,
Q454285,National Women's Soccer League Best XI 2008 Summer Olympics,1984-04-06,,,,,Matheson,female,Diana,association football player,http://www.wikidata.org/entity/Q454285,,,
Q439524,2008 Summer Olympics,1983-02-26,,,,,McLeod,female,Erin,association football player,http://www.wikidata.org/entity/Q439524,,,
Q454021,2012 Summer Olympics,1984-05-02,,,,,Moscato,female,Carmelina,association football player,http://www.wikidata.org/entity/Q454021,,,
Q459034,2012 Summer Olympics,1981-03-08,,,,,Parker,female,Kelly,association football player,http://www.wikidata.org/entity/Q459034,,,
Q23013818,2019 FIFA Women's World Cup,1995-02-19,,,,,Prince,female,Nichelle,association football player,http://www.wikidata.org/entity/Q23013818,,,
Q46159342,2019 FIFA Women's World Cup,2001-01-22,,,,,Riviere,female,Jayde,association football player,http://www.wikidata.org/entity/Q46159342,,,
Q23013831,2019 FIFA Women's World Cup,1999-03-03,,,,,Rose,female,Deanne,association football player,http://www.wikidata.org/entity/Q23013831,,,
Q454192,2012 Summer Olympics,1988-06-28,,,,,Schmidt,female,Sophie,association football player,http://www.wikidata.org/entity/Q454192,,,
Q647732,2012 Summer Olympics,1987-07-31,,,,,Scott,female,Desiree,association football player,http://www.wikidata.org/entity/Q647732,,,
Q462541,2012 Summer Olympics,1983-08-14,,,,,Sesselmann,female,Lauren,association football player,http://www.wikidata.org/entity/Q462541,,,
Q27855510,2019 FIFA Women's World Cup,1995-07-16,,,,,Sheridan,female,Kailen,association football player,http://www.wikidata.org/entity/Q27855510,,,
Q262802,Canada's Walk of Fame 2008 Summer Olympics,1983-06-12,,,,,Sinclair,female,Christine,association football player,http://www.wikidata.org/entity/Q262802,,,
Q647717,2012 Summer Olympics,1990-04-28,,,,,Stewart,female,Chelsea,association football player,http://www.wikidata.org/entity/Q647717,,,
Q456309,2008 Summer Olympics,1981-12-27,,,,,Tancredi,female,Melissa,association football player,http://www.wikidata.org/entity/Q456309,,,
Q174851,2008 Summer Olympics,1985-09-05,,,,,Timko,female,Brittany,association football player,http://www.wikidata.org/entity/Q174851,,,
Q459473,2008 Summer Olympics,1982-05-12,,,,,Wilkinson,female,Rhian,association football player,http://www.wikidata.org/entity/Q459473,,,
Q18844188,2019 FIFA Women's World Cup,1992-10-24,,,,,Zadorsky,female,Shelina,association football player,http://www.wikidata.org/entity/Q18844188,,,
Q3607791,2020 Summer Olympics,1994-04-17,,,,,Goldie,female,Alanna,fencer,http://www.wikidata.org/entity/Q3607791,,,
Q7922392,,1974-10-18,,,,,Brenner,female,Veronica,freestyle skier,http://www.wikidata.org/entity/Q7922392,,,
Q4356212,2002 Winter Olympics,1982-02-05,,,,,Dionne,female,Deidra,freestyle skier,http://www.wikidata.org/entity/Q4356212,,,
Q458762,2014 Winter Olympics,1994-03-25,,,,,Dufour,female,Justine,freestyle skier,http://www.wikidata.org/entity/Q458762,,,
Q236325,Canada's Sports Hall of Fame 2002 Winter Olympics,1983-04-11,,,,,Heil,female,Jennifer,freestyle skier,http://www.wikidata.org/entity/Q236325,,,
Q5221976,2014 Winter Olympics,1994-08-23,,,,,Howell,female,Dara,freestyle skier,http://www.wikidata.org/entity/Q5221976,,,
Q61134253,2022 Winter Olympics,1997-09-09,,,,,Karker,female,Rachael,freestyle skier,http://www.wikidata.org/entity/Q61134253,,,
Q15726313,2014 Winter Olympics,1988-05-20,,,,,Lamarre,female,Kim,freestyle skier,http://www.wikidata.org/entity/Q15726313,,,
Q263010,British Columbia Sports Hall of Fame 2010 Winter Olympics,1983-09-15,,,,,McIvor,female,Ashleigh,freestyle skier,http://www.wikidata.org/entity/Q263010,,,
Q456288,2010 Winter Olympics,1989-09-01,,,,,Serwa,female,Kelsey,freestyle skier,http://www.wikidata.org/entity/Q456288,,,
Q19061079,2022 Winter Olympics,1992-09-14,,,,,Sharpe,female,Cassie,freestyle skier,http://www.wikidata.org/entity/Q19061079,,,
Q514175,British Columbia Sports Hall of Fame 2014 Winter Olympics,1992-06-15,,,,,Thompson,female,Marielle,freestyle skier,http://www.wikidata.org/entity/Q514175,,,
Q433679,Canada's Sports Hall of Fame 1994 Winter Olympics,1970-07-28,,,,,Brasseur,female,Isabelle,figure skater,http://www.wikidata.org/entity/Q433679,,,
Q437247,Canada's Sports Hall of Fame 1964 Winter Olympics,1946-11-17,,,,,Burka,female,Petra,figure skater,http://www.wikidata.org/entity/Q437247,,,
Q11296134,2014 Winter Olympics,1998-01-13,,,,,Daleman,female,Gabrielle,figure skater,http://www.wikidata.org/entity/Q11296134,,,
Q2036950,2015 World Figure Skating Championships - pair skating,1985-12-08,,,,,Duhamel,female,Meagan,figure skater,http://www.wikidata.org/entity/Q2036950,,,
Q470054,Canada's Sports Hall of Fame 1968 Winter Olympics,1952-04-04,,,,,Magnussen,female,Karen,figure skater,http://www.wikidata.org/entity/Q470054,,,
Q63314,Canada's Sports Hall of Fame 1984 Winter Olympics,1965-08-07,,,,,Manley,female,Elizabeth,figure skater,http://www.wikidata.org/entity/Q63314,,,
Q4307612,2014 Winter Olympics,1992-07-01,,,,,Moore-Towers,female,Kirsten,figure skater,http://www.wikidata.org/entity/Q4307612,,,
Q44929,Order of Newfoundland and Labrador 2012 World Junior Figure Skating Championships,1995-12-05,,,,,Osmond,female,Kaetlyn,figure skater,http://www.wikidata.org/entity/Q44929,,,
Q231153,Bobbie Rosenfeld Award 2006 Winter Olympics,1986-01-13,,,,,Rochette,female,Joannie,figure skater,http://www.wikidata.org/entity/Q231153,,,
Q435022,Canada's Sports Hall of Fame figure skating at the 2002 Winter Olympics,1977-04-21,,,,,Sale,female,Jamie,figure skater,http://www.wikidata.org/entity/Q435022,,,
Q239812,Order of Ontario 1948 Winter Olympics,1928-05-09,,,2012-09-30,,Scott,female,Barbara Ann,figure skater,http://www.wikidata.org/entity/Q239812,,,
Q445034,Canada's Sports Hall of Fame figure skating at the 1956 Winter Olympics,1938-05-05,,,,,Wagner,female,Barbara,figure skater,http://www.wikidata.org/entity/Q445034,,,
Q444818,figure skating at the 1964 Winter Olympics,1946-12-16,,,,,Wilkes,female,Debbi,figure skater,http://www.wikidata.org/entity/Q444818,,,
Q433667,Order of Ontario figure skating at the 1956 Winter Olympics,1929-12-17,,,2016-09-23,,Dafoe,female,Frances,figure skater,http://www.wikidata.org/entity/Q433667,,,
Q18197865,2012 Summer Olympics,1995-05-09,,,,,Cameron,female,Katrina,rhythmic gymnast,http://www.wikidata.org/entity/Q18197865,,,
Q452462,Canada's Sports Hall of Fame 1984 Summer Olympics,1963-02-21,,,,,Fung,female,Lori,rhythmic gymnast,http://www.wikidata.org/entity/Q452462,,,
Q18504685,2012 Summer Olympics,1995-06-25,,,,,Reznik,female,Anjelika,rhythmic gymnast,http://www.wikidata.org/entity/Q18504685,,,
Q762576,2000 Summer Olympics,1980-10-02,,,,,Cockburn,female,Karen,trampoline gymnast,http://www.wikidata.org/entity/Q762576,,,
Q275153,2008 Summer Olympics,1988-08-28,,,,,MacLennan,female,Rosie,trampoline gymnast,http://www.wikidata.org/entity/Q275153,,,
Q469685,2006 Winter Olympics,1987-02-12,,,,,Agosta,female,Meghan,ice hockey player,http://www.wikidata.org/entity/Q469685,,,
Q5389097,,1994-04-30,,,,,Ambrose,female,Erin,ice hockey player,http://www.wikidata.org/entity/Q5389097,,,
Q5214675,2002 Winter Olympics,1977-04-19,,,,,Antal,female,Dana,ice hockey player,http://www.wikidata.org/entity/Q5214675,,,
Q440001,2006 Winter Olympics,1983-11-02,,,,,Apps,female,Gillian,ice hockey player,http://www.wikidata.org/entity/Q440001,,,
Q440292,2010 Winter Olympics,1985-07-23,,,,,Bonhomme,female,Tessa,ice hockey player,http://www.wikidata.org/entity/Q440292,,,
Q451957,1998 Winter Olympics,1979-05-01,,,,,Botterill,female,Jennifer,ice hockey player,http://www.wikidata.org/entity/Q451957,,,
Q4848337,,1990-09-05,,,,,Bram,female,Bailey,ice hockey player,http://www.wikidata.org/entity/Q4848337,,,
Q276481,Canada's Sports Hall of Fame 1998 Winter Olympics,1973-11-22,,,,,Campbell,female,Cassie,ice hockey player,http://www.wikidata.org/entity/Q276481,,,
Q6078195,2002 Winter Olympics,1978-04-20,,,,,Chartrand,female,Isabelle,ice hockey player,http://www.wikidata.org/entity/Q6078195,,,
Q18637256,,1995-11-28,,,,,Clark,female,Emily,ice hockey player,http://www.wikidata.org/entity/Q18637256,,,
Q6304411,1998 Winter Olympics,1966-04-21,,,,,Diduck,female,Judy,ice hockey player,http://www.wikidata.org/entity/Q6304411,,,
Q6962652,1998 Winter Olympics,1973-08-02,,,,,Drolet,female,Nancy,ice hockey player,http://www.wikidata.org/entity/Q6962652,,,
Q6681055,1998 Winter Olympics,1972-11-14,,,,,Dupuis,female,Lori,ice hockey player,http://www.wikidata.org/entity/Q6681055,,,
Q22279978,,1994-10-06,,,,,Fast,female,Renata,ice hockey player,http://www.wikidata.org/entity/Q22279978,,,
Q6498910,2014 Winter Olympics,1991-01-30,,,,,Fortino,female,Laura,ice hockey player,http://www.wikidata.org/entity/Q6498910,,,
Q149526,Hockey Hall of Fame 1998 Winter Olympics,1966-01-30,,,,,Goyette,female,Danielle,ice hockey player,http://www.wikidata.org/entity/Q149526,,,
Q3501313,Hockey Hall of Fame 1998 Winter Olympics,1967-10-01,,,,,Heaney,female,Geraldine,ice hockey player,http://www.wikidata.org/entity/Q3501313,,,
Q444223,1998 Winter Olympics,1977-05-14,,,,,Hefford,female,Jayna,ice hockey player,http://www.wikidata.org/entity/Q444223,,,
Q305209,2010 Winter Olympics,1988-06-06,,,,,Irwin,female,Haley,ice hockey player,http://www.wikidata.org/entity/Q305209,,,
Q4965751,2014 Winter Olympics,1991-05-04,,,,,Jenner,female,Brianne,ice hockey player,http://www.wikidata.org/entity/Q4965751,,,
Q434341,2010 Winter Olympics,1989-09-24,,,,,Johnston,female,Rebecca,ice hockey player,http://www.wikidata.org/entity/Q434341,,,
Q3106702,2006 Winter Olympics,1981-11-26,,,,,Kingsbury,female,Gina,ice hockey player,http://www.wikidata.org/entity/Q3106702,,,
Q19879669,,1992-11-10,,,,,Lacquette,female,Brigette,ice hockey player,http://www.wikidata.org/entity/Q19879669,,,
Q6207195,2014 Winter Olympics,1988-05-19,,,,,Larocque,female,Jocelyne,ice hockey player,http://www.wikidata.org/entity/Q6207195,,,
Q2939033,2006 Winter Olympics,1982-07-16,,,,,MacLeod,female,Carla,ice hockey player,http://www.wikidata.org/entity/Q2939033,,,
Q5370513,,1994-10-05,,,,,Maschmeyer,female,Emerance,ice hockey player,http://www.wikidata.org/entity/Q5370513,,,
Q6377273,,1974-02-16,,,,,McCormack,female,Kathy,ice hockey player,http://www.wikidata.org/entity/Q6377273,,,
Q21622238,,1995-01-04,,,,,Nurse,female,Sarah,ice hockey player,http://www.wikidata.org/entity/Q21622238,,,
Q6369920,1998 Winter Olympics,1969-06-17,,,,,Nystrom,female,Karen,ice hockey player,http://www.wikidata.org/entity/Q6369920,,,
Q2560517,2002 Winter Olympics,1979-05-25,,,,,Ouellette,female,Caroline,ice hockey player,http://www.wikidata.org/entity/Q2560517,,,
Q2666685,2006 Winter Olympics,1981-06-29,,,,,Piper,female,Cherie,ice hockey player,http://www.wikidata.org/entity/Q2666685,,,
Q2073655,2010 Winter Olympics,1991-03-28,,,,,Poulin,female,Marie-Philip,ice hockey player,http://www.wikidata.org/entity/Q2073655,,,
Q2962820,2006 Winter Olympics,1976-06-21,,,,,Pounder,female,Cheryl,ice hockey player,http://www.wikidata.org/entity/Q2962820,,,
Q6147106,,1992-09-30,,,,,Rattray,female,Jamie Lee,ice hockey player,http://www.wikidata.org/entity/Q6147106,,,
Q6530527,1998 Winter Olympics,1970-11-15,,,,,Reddon,female,Lesley,ice hockey player,http://www.wikidata.org/entity/Q6530527,,,
Q6501464,2014 Winter Olympics,1990-04-12,,,,,Rougeau,female,Lauriane,ice hockey player,http://www.wikidata.org/entity/Q6501464,,,
Q3470777,2002 Winter Olympics,1976-03-25,,,,,Small,female,Sami Jo,ice hockey player,http://www.wikidata.org/entity/Q3470777,,,
Q460021,2002 Winter Olympics,1979-12-17,,,,,Sostorics,female,Colleen,ice hockey player,http://www.wikidata.org/entity/Q460021,,,
Q6968245,2014 Winter Olympics,1990-10-17,,,,,Spooner,female,Natalie,ice hockey player,http://www.wikidata.org/entity/Q6968245,,,
Q2666315,2002 Winter Olympics,1978-12-14,,,,,St-Pierre,female,Kim,ice hockey player,http://www.wikidata.org/entity/Q2666315,,,
Q6499472,,1994-05-05,,,,,Stacey,female,Laura,ice hockey player,http://www.wikidata.org/entity/Q6499472,,,
Q3042911,1998 Winter Olympics,1970-05-18,,,,,Sunohara,female,Vicky,ice hockey player,http://www.wikidata.org/entity/Q3042911,,,
Q2072765,2010 Winter Olympics,1986-08-06,,,,,Szabados,female,Shannon,ice hockey player,http://www.wikidata.org/entity/Q2072765,,,
